ID2,Year,Season,TopDepth,BottomDepth,GravimetricWaterContent,Nitrate,Ammonia
1,2000,Spring,4,5,,,
2,2000,Spring,4,5,,,
3,2000,Spring,4,5,,,
4,2000,Spring,4,5,,,
5,2000,Spring,4,5,,,
6,2000,Spring,4,5,,,
7,2000,Spring,4,5,,,
8,2000,Spring,4,5,,,
9,2000,Spring,4,5,,,
10,2000,Spring,4,5,0.22106879949569702,3.4740991464679407,2.1459477306748544
11,2000,Spring,4,5,0.22314967215061188,3.4865287338703532,0.03865440162508005
12,2000,Spring,4,5,0.22106879949569702,4.66940304507022,0.0
13,2000,Spring,4,5,0.21457792818546295,6.637544091378007,0.1100083446148584
14,2000,Spring,4,5,0.25307023525238037,3.5211617997469395,0.6654870954127611
15,2000,Spring,4,5,0.23797711730003357,1.2845743874097875,0.1462034389635301
16,2000,Spring,4,5,,,
17,2000,Spring,4,5,,,
18,2000,Spring,4,5,,,
19,2000,Spring,4,5,,,
20,2000,Spring,4,5,,,
21,2000,Spring,4,5,,,
22,2000,Spring,4,5,,,
23,2000,Spring,4,5,,,
24,2000,Spring,4,5,,,
25,2000,Spring,4,5,,,
26,2000,Spring,4,5,,,
27,2000,Spring,4,5,,,
28,2000,Spring,4,5,,,
29,2000,Spring,4,5,,,
30,2000,Spring,4,5,,,
31,2000,Spring,4,5,0.22145843505859375,2.0250448069026183,0.2091918962125779
32,2000,Spring,4,5,0.20487341284751892,5.0801751998510065,0.05224345094397409
33,2000,Spring,4,5,0.19436508417129517,12.110448685500556,0.04149326991988519
34,2000,Spring,4,5,0.23292981088161469,,
35,2000,Spring,4,5,0.2766849994659424,1.963165725787217,0.07499138650969696
36,2000,Spring,4,5,0.25995662808418274,1.6275601831018875,0.544090386065488
37,2000,Spring,4,5,0.479904632568359,,
38,2000,Spring,4,5,0.24888502061367035,1.0402309084079646,0.495044529963858
39,2000,Spring,4,5,,,
40,2000,Spring,4,5,,,
41,2000,Spring,4,5,,,
42,2000,Spring,4,5,,,
43,2000,Spring,4,5,,,
44,2000,Spring,4,5,,,
45,2000,Spring,4,5,,,
46,2000,Spring,4,5,,,
47,2000,Spring,4,5,,,
48,2000,Spring,4,5,,,
49,2000,Spring,4,5,,,
50,2000,Spring,4,5,,,
51,2000,Spring,4,5,,,
52,2000,Spring,4,5,,,
53,2000,Spring,4,5,,,
54,2000,Spring,4,5,0.2550453543663025,3.407085253376005,0.0
55,2000,Spring,4,5,0.2499372959136963,2.515198042095747,0.7908295357493271
56,2000,Spring,4,5,0.24069274961948395,10.217790311439346,0.0
57,2000,Spring,4,5,0.22224900126457214,17.504756175027772,4.2626529190255855
58,2000,Spring,4,5,0.22000713646411896,4.881306777433841,0.30594827681014847
59,2000,Spring,4,5,0.23681658506393433,6.03555779519529,0.44149127006442995
60,2000,Spring,4,5,0.2270129770040512,1.8979330580479887,0.0
61,2000,Spring,4,5,0.27786046266555786,1.5755513267933234,0.0
62,2000,Spring,4,5,,,
63,2000,Spring,4,5,,,
64,2000,Spring,4,5,,,
65,2000,Spring,4,5,,,
66,2000,Spring,4,5,,,
67,2000,Spring,4,5,,,
68,2000,Spring,4,5,,,
69,2000,Spring,4,5,,,
70,2000,Spring,4,5,,,
71,2000,Spring,4,5,,,
72,2000,Spring,4,5,,,
73,2000,Spring,4,5,,,
74,2000,Spring,4,5,,,
75,2000,Spring,4,5,,,
76,2000,Spring,4,5,,,
77,2000,Spring,4,5,,,
78,2000,Spring,4,5,,,
79,2000,Spring,4,5,0.24427323043346405,1.1893348858332786,0.14543284611137625
80,2000,Spring,4,5,0.24586430191993713,6.164241161392171,0.8571343871612742
81,2000,Spring,4,5,0.2458353340625763,2.0765102802431943,0.0
82,2000,Spring,4,5,0.2389259785413742,21.67735813400584,0.20241982379599827
83,2000,Spring,4,5,0.222420796751976,9.005629359239036,0.8377573011381771
84,2000,Spring,4,5,0.23407791554927826,3.244345032230857,0.3911197827392196
85,2000,Spring,4,5,0.20739172399044037,2.440216363643766,0.8781863339558048
86,2000,Spring,4,5,0.22271980345249176,4.32282199131061,0.0
87,2000,Spring,4,5,,,
88,2000,Spring,4,5,,,
89,2000,Spring,4,5,,,
90,2000,Spring,4,5,,,
91,2000,Spring,4,5,,,
92,2000,Spring,4,5,,,
93,2000,Spring,4,5,,,
94,2000,Spring,4,5,,,
95,2000,Spring,4,5,,,
96,2000,Spring,4,5,,,
97,2000,Spring,4,5,,,
98,2000,Spring,4,5,,,
99,2000,Spring,4,5,,,
100,2000,Spring,4,5,,,
101,2000,Spring,4,5,,,
102,2000,Spring,4,5,,,
103,2000,Spring,4,5,,,
104,2000,Spring,4,5,,,
105,2000,Spring,4,5,,,
106,2000,Spring,4,5,0.22891809046268463,1.854335581599598,0.6968804748626211
107,2000,Spring,4,5,0.25067460536956787,,
108,2000,Spring,4,5,0.2587134540081024,2.4135778636790732,0.009489979590289374
109,2000,Spring,4,5,0.22452563047409058,2.5720206591057395,0.0
110,2000,Spring,4,5,0.21519256383180618,,
111,2000,Spring,4,5,0.21044392883777618,,
112,2000,Spring,4,5,0.24439240992069244,2.8946472916520607,0.3600410164486279
113,2000,Spring,4,5,0.2142859399318695,2.106797690796399,1.3230460970394904
114,2000,Spring,4,5,,,
115,2000,Spring,4,5,,,
116,2000,Spring,4,5,,,
117,2000,Spring,4,5,,,
118,2000,Spring,4,5,,,
119,2000,Spring,4,5,,,
120,2000,Spring,4,5,,,
121,2000,Spring,4,5,,,
122,2000,Spring,4,5,,,
123,2000,Spring,4,5,,,
124,2000,Spring,4,5,,,
125,2000,Spring,4,5,,,
126,2000,Spring,4,5,,,
127,2000,Spring,4,5,,,
128,2000,Spring,4,5,,,
129,2000,Spring,4,5,,,
130,2000,Spring,4,5,,,
131,2000,Spring,4,5,,,
132,2000,Spring,4,5,0.25826403498649597,1.677627388285115,1.8892432331802973
133,2000,Spring,4,5,0.22453561425209045,1.2152593187779168,0.29763524635740224
134,2000,Spring,4,5,0.3326939046382904,5.371155449050141,0.4353708404323859
135,2000,Spring,4,5,0.2873905897140503,2.63546680641066,0.19251559772769733
136,2000,Spring,4,5,0.2176670879125595,8.600589342751125,0.11305033458162761
137,2000,Spring,4,5,0.22921139001846313,7.834247326039552,1.3546991071502454
138,2000,Spring,4,5,0.25281986594200134,12.068740280023324,0.2012479124747076
139,2000,Spring,4,5,0.27428364753723145,,
140,2000,Spring,4,5,,,
141,2000,Spring,4,5,,,
142,2000,Spring,4,5,,,
143,2000,Spring,4,5,,,
144,2000,Spring,4,5,,,
145,2000,Spring,4,5,,,
146,2000,Spring,4,5,,,
147,2000,Spring,4,5,,,
148,2000,Spring,4,5,,,
149,2000,Spring,4,5,,,
150,2000,Spring,4,5,,,
151,2000,Spring,4,5,,,
152,2000,Spring,4,5,,,
153,2000,Spring,4,5,,,
154,2000,Spring,4,5,,,
155,2000,Spring,4,5,,,
156,2000,Spring,4,5,,,
157,2000,Spring,4,5,0.25850987434387207,,
158,2000,Spring,4,5,0.22949233651161194,3.829978942059253,0.4183653751655197
159,2000,Spring,4,5,0.2525210976600647,2.764480649659388,0.0
160,2000,Spring,4,5,0.23660597205162048,3.914799339121611,0.266947378476836
161,2000,Spring,4,5,0.29304757714271545,3.4651016432856334,0.7193415038971857
162,2000,Spring,4,5,0.22834272682666779,,
163,2000,Spring,4,5,0.22550423443317413,4.091702939325131,0.5725933897576649
164,2000,Spring,4,5,0.23069079965353012,,
165,2000,Spring,4,5,,,
166,2000,Spring,4,5,,,
167,2000,Spring,4,5,,,
168,2000,Spring,4,5,,,
169,2000,Spring,4,5,,,
170,2000,Spring,4,5,,,
171,2000,Spring,4,5,,,
172,2000,Spring,4,5,,,
173,2000,Spring,4,5,,,
174,2000,Spring,4,5,,,
175,2000,Spring,4,5,,,
176,2000,Spring,4,5,,,
177,2000,Spring,4,5,,,
178,2000,Spring,4,5,,,
179,2000,Spring,4,5,,,
180,2000,Spring,4,5,,,
181,2000,Spring,4,5,,,
182,2000,Spring,4,5,,,
183,2000,Spring,4,5,0.2230149805545807,4.520574290623579,0.5189150495174094
184,2000,Spring,4,5,0.23461000621318817,3.1509710673689164,1.3863603614914848
185,2000,Spring,4,5,0.29750269651412964,7.307496736550401,1.094406238447977
186,2000,Spring,4,5,0.3880443572998047,,
187,2000,Spring,4,5,0.21444182097911835,,
188,2000,Spring,4,5,0.26496681571006775,1.842179687181729,0.6575370239129349
189,2000,Spring,4,5,0.32563257217407227,3.924694567600734,3.358394524838934
190,2000,Spring,4,5,0.2139996588230133,5.611316410891499,0.5423752888190845
191,2000,Spring,4,5,,,
192,2000,Spring,4,5,,,
193,2000,Spring,4,5,,,
194,2000,Spring,4,5,,,
195,2000,Spring,4,5,,,
196,2000,Spring,4,5,,,
197,2000,Spring,4,5,,,
198,2000,Spring,4,5,,,
199,2000,Spring,4,5,,,
200,2000,Spring,4,5,,,
201,2000,Spring,4,5,,,
202,2000,Spring,4,5,,,
203,2000,Spring,4,5,,,
204,2000,Spring,4,5,,,
205,2000,Spring,4,5,,,
206,2000,Spring,4,5,,,
207,2000,Spring,4,5,0.2970556616783142,5.253274470508605,1.1500312927299148
208,2000,Spring,4,5,0.2536497414112091,6.868549831549105,1.3509456646384632
209,2000,Spring,4,5,0.23281429708003998,10.052869857489087,1.0389223458183519
210,2000,Spring,4,5,0.279321551322937,6.062523972286553,3.139351726721684
211,2000,Spring,4,5,0.1861947625875473,,
212,2000,Spring,4,5,0.4122449457645416,5.531215993038161,2.6257427193970293
213,2000,Spring,4,5,0.2601486146450043,1.138276618537207,0.4515010706597664
214,2000,Spring,4,5,0.34631428122520447,10.850699673024222,3.1851149188830252
215,2000,Spring,4,5,,,
216,2000,Spring,4,5,,,
217,2000,Spring,4,5,,,
218,2000,Spring,4,5,,,
219,2000,Spring,4,5,,,
220,2000,Spring,4,5,,,
221,2000,Spring,4,5,,,
222,2000,Spring,4,5,,,
223,2000,Spring,4,5,,,
224,2000,Spring,4,5,,,
225,2000,Spring,4,5,,,
226,2000,Spring,4,5,,,
227,2000,Spring,4,5,,,
228,2000,Spring,4,5,,,
229,2000,Spring,4,5,,,
230,2000,Spring,4,5,,,
231,2000,Spring,4,5,0.1731642633676529,,
232,2000,Spring,4,5,0.29590994119644165,2.175005104813198,2.4751734785492387
233,2000,Spring,4,5,0.2788238525390625,15.852975791241986,0.17412998795432105
234,2000,Spring,4,5,0.25520578026771545,,
235,2000,Spring,4,5,0.1980198174715042,8.12029681222013,0.06519078171654916
236,2000,Spring,4,5,0.23683427274227142,,
237,2000,Spring,4,5,0.2682776153087616,4.2736431966980515,0.7245457028290238
238,2000,Spring,4,5,0.3066583275794983,4.591566584232676,1.2081884072978042
239,2000,Spring,4,5,0.2648853659629822,1.7448741046387646,0.9173997904974013
240,2000,Spring,4,5,,,
241,2000,Spring,4,5,,,
242,2000,Spring,4,5,,,
243,2000,Spring,4,5,,,
244,2000,Spring,4,5,,,
245,2000,Spring,4,5,,,
246,2000,Spring,4,5,,,
247,2000,Spring,4,5,,,
248,2000,Spring,4,5,,,
249,2000,Spring,4,5,,,
250,2000,Spring,4,5,,,
251,2000,Spring,4,5,,,
252,2000,Spring,4,5,,,
253,2000,Spring,4,5,,,
254,2000,Spring,4,5,0.264509379863739,11.598496490467468,0.2903344300227612
255,2000,Spring,4,5,0.23116947710514069,3.7607497552596625,0.42856387120489126
256,2000,Spring,4,5,0.27434125542640686,12.92169984514156,1.0114663653249716
257,2000,Spring,4,5,0.2701040804386139,15.14968757472699,1.6965914484088787
258,2000,Spring,4,5,0.19860123097896576,5.519834589635204,1.1479664054070118
259,2000,Spring,4,5,0.17744619399309158,,
260,2000,Spring,4,5,0.2582460045814514,7.735258856251691,0.9751935971990088
261,2000,Spring,4,5,0.23351657390594482,5.450171759146904,0.5469026609075676
262,2000,Spring,4,5,,,
263,2000,Spring,4,5,,,
264,2000,Spring,4,5,,,
265,2000,Spring,4,5,,,
266,2000,Spring,4,5,,,
267,2000,Spring,4,5,,,
268,2000,Spring,4,5,,,
269,2000,Spring,4,5,,,
270,2000,Spring,4,5,,,
271,2000,Spring,4,5,,,
272,2000,Spring,4,5,,,
273,2000,Spring,4,5,,,
274,2000,Spring,4,5,,,
275,2000,Spring,4,5,,,
276,2000,Spring,4,5,,,
277,2000,Spring,4,5,0.3116537034511566,6.947521461378368,1.016357219527434
278,2000,Spring,4,5,0.21450203657150269,5.43936244567912,0.4124012365533477
279,2000,Spring,4,5,0.2117190659046173,3.160163984445461,0.5183502311664087
280,2000,Spring,4,5,0.21487592160701752,5.287201778332292,0.1520284388475861
281,2000,Spring,4,5,0.2262624129652977,,
282,2000,Spring,4,5,0.22695116698741913,6.385798694496682,0.6662350828046857
283,2000,Spring,4,5,0.2081858366727829,7.131023427387602,0.44550585969755346
284,2000,Spring,4,5,0.21774983406066895,4.156641531369303,0.7198204198534429
285,2000,Spring,4,5,,,
286,2000,Spring,4,5,,,
287,2000,Spring,4,5,,,
288,2000,Spring,4,5,,,
289,2000,Spring,4,5,,,
290,2000,Spring,4,5,,,
291,2000,Spring,4,5,,,
292,2000,Spring,4,5,,,
293,2000,Spring,4,5,,,
297,2000,Spring,4,5,,,
298,2000,Spring,4,5,,,
299,2000,Spring,4,5,,,
300,2000,Spring,4,5,,,
301,2000,Spring,4,5,,,
302,2000,Spring,4,5,0.2551664710044861,7.149984437687739,0.6215544903367358
303,2000,Spring,4,5,0.25722619891166687,4.413186908794188,0.2273525215328399
304,2000,Spring,4,5,0.24273157119750977,6.679403572081952,0.0
305,2000,Spring,4,5,0.23328548669815063,3.9612674543163737,0.8327388639639158
306,2000,Spring,4,5,0.22058814764022827,5.481498149050624,0.5606659723602233
307,2000,Spring,4,5,0.22684136033058167,9.06644604058429,0.6981696283002912
308,2000,Spring,4,5,0.23109903931617737,4.169101532818011,0.8324758406873493
309,2000,Spring,4,5,0.26076948642730713,5.892653445395581,0.24688276543510357
310,2000,Spring,4,5,,,
311,2000,Spring,4,5,,,
312,2000,Spring,4,5,,,
313,2000,Spring,4,5,,,
314,2000,Spring,4,5,,,
315,2000,Spring,4,5,,,
316,2000,Spring,4,5,,,
323,2000,Spring,4,5,,,
324,2000,Spring,4,5,,,
325,2000,Spring,4,5,,,
326,2000,Spring,4,5,,,
327,2000,Spring,4,5,0.2477611005306244,4.345086531036095,0.0
328,2000,Spring,4,5,0.22261939942836761,4.10924694092943,0.632257361248069
329,2000,Spring,4,5,0.26609379053115845,5.50342564169228,0.2178601231443212
330,2000,Spring,4,5,0.26383858919143677,4.265287295508523,0.0
331,2000,Spring,4,5,0.239261656999588,4.500354091176504,0.4716365392684836
332,2000,Spring,4,5,0.2456551343202591,7.565865681402465,0.605990831639623
333,2000,Spring,4,5,0.24100223183631897,2.9145868968424145,0.15295498566007604
334,2000,Spring,4,5,0.22674493491649628,4.2307334656158515,0.0
335,2000,Spring,4,5,,,
336,2000,Spring,4,5,,,
337,2000,Spring,4,5,,,
338,2000,Spring,4,5,,,
348,2000,Spring,4,5,,,
349,2000,Spring,4,5,,,
350,2000,Spring,4,5,0.24764497578144073,3.4509028733893645,0.3025421420898497
351,2000,Spring,4,5,0.2560092508792877,5.564355353487412,0.5804658286647189
352,2000,Spring,4,5,0.24995073676109314,7.4807444824147575,1.0684919925246184
353,2000,Spring,4,5,0.23471780121326447,4.361307088003055,0.130753256607094
354,2000,Spring,4,5,0.24929040670394897,8.689966447734875,0.0
355,2000,Spring,4,5,0.22922192513942719,3.173157871473091,0.7193215426375628
356,2000,Spring,4,5,0.231892928481102,4.8541819159191055,0.3353776004138642
357,2000,Spring,4,5,0.24332284927368164,3.3739994477083712,1.8497662552117158
358,2000,Spring,4,5,0.2542870044708252,4.140702203942692,0.24334988940503935
359,2000,Spring,4,5,,,
360,2000,Spring,4,5,,,
371,2000,Spring,4,5,,,
372,2000,Spring,4,5,0.22612063586711884,0.8076484361758789,1.7369946508644032
373,2000,Spring,4,5,0.23476143181324005,3.8873747505109253,0.035916356732502215
374,2000,Spring,4,5,0.259554922580719,12.301933486824181,0.0
375,2000,Spring,4,5,0.23487358540296555,,
376,2000,Spring,4,5,0.23199911415576935,2.2459480063511346,0.18382366401970568
377,2000,Spring,4,5,0.23733435571193695,3.8830996448146147,1.8590439353130548
378,2000,Spring,4,5,0.25562727451324463,4.8536615437708654,0.8557980013890559
379,2000,Spring,4,5,0.24549081921577454,5.210531020833464,1.2789400195191536
380,2000,Spring,4,5,0.23401522636413574,7.209207521835608,0.06763764970105275
381,2000,Spring,4,5,,,
394,2000,Spring,4,5,,,
395,2000,Spring,4,5,0.27490368485450745,1.458520524428281,0.07240418920199504
396,2000,Spring,4,5,0.2631452679634094,1.328510640268694,0.0
397,2000,Spring,4,5,0.2359202802181244,3.0763179811803587,0.0
398,2000,Spring,4,5,0.2326389104127884,4.015942484508595,0.6513516909831953
399,2000,Spring,4,5,0.22787314653396606,2.6116557413642623,0.47952881139663267
400,2000,Spring,4,5,0.22893527150154114,2.9436793955699443,0.5678209572500792
401,2000,Spring,4,5,0.24045422673225403,0.9542797806474802,0.5694934075433179
402,2000,Spring,4,5,0.2382507473230362,2.9191456544929437,0.0
419,2000,Spring,4,5,0.28001904487609863,1.4932907971745615,0.9357107948096699
420,2000,Spring,4,5,0.27222940325737,1.7222646422869639,0.0
421,2000,Spring,4,5,0.24352138489484787,,
422,2000,Spring,4,5,0.2865915596485138,1.1398013899322452,0.3112389246109752
423,2000,Spring,4,5,0.25439852476119995,,
424,2000,Spring,4,5,0.2592952251434326,,
425,2000,Spring,4,5,0.27256832271814346,,
1,2001,Spring,4,5,,,
2,2001,Spring,4,5,,,
3,2001,Spring,4,5,,,
4,2001,Spring,4,5,,,
5,2001,Spring,4,5,0.2500057741999626,,
6,2001,Spring,4,5,0.23024916648864746,,
7,2001,Spring,4,5,0.1685241013765335,0.8369345745440933,0.0
8,2001,Spring,4,5,0.13789208233356476,0.7353890660460587,0.0
9,2001,Spring,4,5,0.02490340732038021,0.05764768117355244,0.0
10,2001,Spring,4,5,0.21129243572553,,
11,2001,Spring,4,5,0.1496351659297943,1.3994253634527571,0.06442956978267109
12,2001,Spring,4,5,0.23721195757389069,,
13,2001,Spring,4,5,,,
14,2001,Spring,4,5,,,
15,2001,Spring,4,5,,,
16,2001,Spring,4,5,,,
17,2001,Spring,4,5,,,
18,2001,Spring,4,5,,,
19,2001,Spring,4,5,,,
20,2001,Spring,4,5,,,
21,2001,Spring,4,5,,,
22,2001,Spring,4,5,,,
23,2001,Spring,4,5,,,
24,2001,Spring,4,5,,,
25,2001,Spring,4,5,,,
26,2001,Spring,4,5,0.13120272755622864,1.224968053279953,0.0
27,2001,Spring,4,5,0.14855344593524933,2.5177261504273334,0.193089772519745
28,2001,Spring,4,5,0.22427360713481903,,
29,2001,Spring,4,5,0.21551725268363953,,
30,2001,Spring,4,5,0.22523237019777298,,
31,2001,Spring,4,5,0.14525817334651947,1.2113314235211037,0.45127305954221864
32,2001,Spring,4,5,0.21682732303937277,,
33,2001,Spring,4,5,0.20876586437225342,,
34,2001,Spring,4,5,,,
35,2001,Spring,4,5,,,
36,2001,Spring,4,5,,,
37,2001,Spring,4,5,,,
38,2001,Spring,4,5,,,
39,2001,Spring,4,5,,,
40,2001,Spring,4,5,,,
41,2001,Spring,4,5,,,
42,2001,Spring,4,5,,,
43,2001,Spring,4,5,,,
44,2001,Spring,4,5,,,
45,2001,Spring,4,5,,,
46,2001,Spring,4,5,,,
47,2001,Spring,4,5,,,
48,2001,Spring,4,5,,,
49,2001,Spring,4,5,,,
50,2001,Spring,4,5,,,
51,2001,Spring,4,5,0.13657470047473907,0.30918851870502895,0.0887587603730336
52,2001,Spring,4,5,0.022569410502910614,1.1282463825329105,0.1325502430915118
53,2001,Spring,4,5,0.05010242760181427,0.5451959817612655,0.2610575571331817
54,2001,Spring,4,5,0.11735623329877853,0.5548974046356291,0.9134533613591839
55,2001,Spring,4,5,0.19650354981422424,0.8622947009940428,0.858226869136573
56,2001,Spring,4,5,0.11873035877943039,1.0804093222186666,0.0
57,2001,Spring,4,5,0.16541659832000732,7.484552355453703,0.4220318418418234
58,2001,Spring,4,5,,,
59,2001,Spring,4,5,,,
60,2001,Spring,4,5,,,
61,2001,Spring,4,5,,,
62,2001,Spring,4,5,,,
63,2001,Spring,4,5,,,
64,2001,Spring,4,5,,,
65,2001,Spring,4,5,,,
66,2001,Spring,4,5,,,
67,2001,Spring,4,5,,,
68,2001,Spring,4,5,,,
69,2001,Spring,4,5,,,
70,2001,Spring,4,5,,,
71,2001,Spring,4,5,,,
72,2001,Spring,4,5,,,
73,2001,Spring,4,5,,,
74,2001,Spring,4,5,,,
75,2001,Spring,4,5,,,
76,2001,Spring,4,5,0.053929053246974945,0.03178567580672802,0.2966482239730239
77,2001,Spring,4,5,0.12807032465934753,0.11038313975014702,0.37450721562473477
78,2001,Spring,4,5,0.1112617775797844,0.06375636328310252,0.23379483739241247
79,2001,Spring,4,5,0.19545160233974457,1.2102211487472065,2.440445438712787
80,2001,Spring,4,5,0.1430453062057495,2.3465990631162543,4.088806728857781
81,2001,Spring,4,5,0.14732959866523743,0.4184500557463005,2.246738884081158
82,2001,Spring,4,5,0.1324578821659088,0.5695354314729683,0.08982169943136664
83,2001,Spring,4,5,,,
84,2001,Spring,4,5,,,
85,2001,Spring,4,5,,,
86,2001,Spring,4,5,,,
87,2001,Spring,4,5,,,
88,2001,Spring,4,5,,,
89,2001,Spring,4,5,,,
90,2001,Spring,4,5,,,
91,2001,Spring,4,5,,,
92,2001,Spring,4,5,,,
93,2001,Spring,4,5,,,
94,2001,Spring,4,5,,,
95,2001,Spring,4,5,,,
96,2001,Spring,4,5,,,
97,2001,Spring,4,5,,,
98,2001,Spring,4,5,,,
99,2001,Spring,4,5,,,
100,2001,Spring,4,5,,,
101,2001,Spring,4,5,,,
102,2001,Spring,4,5,,,
103,2001,Spring,4,5,0.22517414391040802,,
104,2001,Spring,4,5,0.19845637679100037,,
105,2001,Spring,4,5,0.19987034797668457,0.755313996223571,0.0
106,2001,Spring,4,5,0.21999509632587433,3.6780158831754566,0.0
107,2001,Spring,4,5,0.23905646800994873,,
108,2001,Spring,4,5,0.241282120347023,,
109,2001,Spring,4,5,0.14363515377044678,0.07490310117931448,0.0
110,2001,Spring,4,5,,,
111,2001,Spring,4,5,,,
112,2001,Spring,4,5,,,
113,2001,Spring,4,5,,,
114,2001,Spring,4,5,,,
115,2001,Spring,4,5,,,
116,2001,Spring,4,5,,,
117,2001,Spring,4,5,,,
118,2001,Spring,4,5,,,
119,2001,Spring,4,5,,,
120,2001,Spring,4,5,,,
121,2001,Spring,4,5,,,
122,2001,Spring,4,5,,,
123,2001,Spring,4,5,,,
124,2001,Spring,4,5,,,
125,2001,Spring,4,5,,,
126,2001,Spring,4,5,,,
127,2001,Spring,4,5,,,
128,2001,Spring,4,5,,,
129,2001,Spring,4,5,,,
130,2001,Spring,4,5,0.2968524992465973,,
131,2001,Spring,4,5,0.17402920126914978,0.5803978076226699,0.0
132,2001,Spring,4,5,0.21478214859962463,0.30128309248981383,1.7117929884170333
133,2001,Spring,4,5,0.257725328207016,0.7992197994731935,1.126920750845394
134,2001,Spring,4,5,0.08345045149326324,5.001741812555798,0.5075219926290663
135,2001,Spring,4,5,0.26072654128074646,,
136,2001,Spring,4,5,0.11443991959095001,0.26458902546978397,0.12581893313150364
137,2001,Spring,4,5,0.028258662670850754,2.7679637946066262,0.5780331656505611
138,2001,Spring,4,5,,,
139,2001,Spring,4,5,,,
140,2001,Spring,4,5,,,
141,2001,Spring,4,5,,,
142,2001,Spring,4,5,,,
143,2001,Spring,4,5,,,
144,2001,Spring,4,5,,,
145,2001,Spring,4,5,,,
146,2001,Spring,4,5,,,
147,2001,Spring,4,5,,,
148,2001,Spring,4,5,,,
149,2001,Spring,4,5,,,
150,2001,Spring,4,5,,,
151,2001,Spring,4,5,,,
152,2001,Spring,4,5,,,
153,2001,Spring,4,5,,,
154,2001,Spring,4,5,,,
155,2001,Spring,4,5,,,
156,2001,Spring,4,5,,,
157,2001,Spring,4,5,0.2659730985760689,,
158,2001,Spring,4,5,0.22949233651161194,,
159,2001,Spring,4,5,0.24662896245718002,,
160,2001,Spring,4,5,0.16879183053970337,2.218237466306453,0.16871775069787262
161,2001,Spring,4,5,0.2619083747267723,,
162,2001,Spring,4,5,0.2165689468383789,,
163,2001,Spring,4,5,0.11946187913417816,2.0125877553472367,1.745154151674302
164,2001,Spring,4,5,,,
165,2001,Spring,4,5,,,
166,2001,Spring,4,5,,,
167,2001,Spring,4,5,,,
168,2001,Spring,4,5,,,
169,2001,Spring,4,5,,,
170,2001,Spring,4,5,,,
171,2001,Spring,4,5,,,
172,2001,Spring,4,5,,,
173,2001,Spring,4,5,,,
174,2001,Spring,4,5,,,
175,2001,Spring,4,5,,,
176,2001,Spring,4,5,,,
177,2001,Spring,4,5,,,
178,2001,Spring,4,5,,,
179,2001,Spring,4,5,,,
180,2001,Spring,4,5,,,
181,2001,Spring,4,5,,,
182,2001,Spring,4,5,,,
183,2001,Spring,4,5,0.22974923253059387,2.7120389266488,0.41913078803601644
184,2001,Spring,4,5,0.2170964479446411,4.813502964604724,0.0
185,2001,Spring,4,5,0.23521623015403748,2.7576520935907687,0.5653846357363316
186,2001,Spring,4,5,0.3405905067920685,,
187,2001,Spring,4,5,0.21444182097911835,1.5061402022826873,0.4547931762001907
188,2001,Spring,4,5,0.2390805184841156,2.7435489328745413,0.5889298148755591
189,2001,Spring,4,5,0.15020926296710968,1.0956016154624835,1.0490309598194785
190,2001,Spring,4,5,,,
191,2001,Spring,4,5,,,
192,2001,Spring,4,5,,,
193,2001,Spring,4,5,,,
194,2001,Spring,4,5,,,
195,2001,Spring,4,5,,,
196,2001,Spring,4,5,,,
197,2001,Spring,4,5,,,
198,2001,Spring,4,5,,,
199,2001,Spring,4,5,,,
200,2001,Spring,4,5,,,
201,2001,Spring,4,5,,,
202,2001,Spring,4,5,,,
203,2001,Spring,4,5,,,
204,2001,Spring,4,5,,,
205,2001,Spring,4,5,,,
206,2001,Spring,4,5,,,
207,2001,Spring,4,5,,,
208,2001,Spring,4,5,0.19282111525535583,0.8672603028457884,1.9553640974429694
209,2001,Spring,4,5,0.2304229438304901,,
210,2001,Spring,4,5,0.2561662122607231,,
211,2001,Spring,4,5,0.1861947625875473,1.397163267174753,0.14998290237810608
212,2001,Spring,4,5,0.23091019690036774,1.3800130182805748,0.7882858456967153
213,2001,Spring,4,5,0.17114843428134918,5.4485278818304,0.3299087674467806
214,2001,Spring,4,5,0.1572825312614441,1.0748850072031668,0.22852663590446373
215,2001,Spring,4,5,0.2637607455253601,3.4469992936238327,0.5680107867329951
216,2001,Spring,4,5,,,
217,2001,Spring,4,5,,,
218,2001,Spring,4,5,,,
219,2001,Spring,4,5,,,
220,2001,Spring,4,5,,,
221,2001,Spring,4,5,,,
222,2001,Spring,4,5,,,
223,2001,Spring,4,5,,,
224,2001,Spring,4,5,,,
225,2001,Spring,4,5,,,
226,2001,Spring,4,5,,,
227,2001,Spring,4,5,,,
228,2001,Spring,4,5,,,
229,2001,Spring,4,5,,,
230,2001,Spring,4,5,,,
231,2001,Spring,4,5,,,
232,2001,Spring,4,5,,,
233,2001,Spring,4,5,0.2788238525390625,,
234,2001,Spring,4,5,0.16045315191149712,,
235,2001,Spring,4,5,0.20771727710962296,,
236,2001,Spring,4,5,0.23309660702943802,,
237,2001,Spring,4,5,0.12488877773284912,2.1823640335369503,2.180521196620931
238,2001,Spring,4,5,0.11889789253473282,4.205902699749935,0.6779916256533499
239,2001,Spring,4,5,0.20227406919002533,2.8065895257008218,0.0
240,2001,Spring,4,5,0.1846296191215515,11.18547064116306,0.89158629058715
